id_empregado,departamento,regiao,educacao,genero,canal_de_recrutamento,n_de_treinamentos,idade,pontuacao_ano_anterior,tempo_de_servico,KPIs >80%,venceu_premiacoes?,pontuacao_media_treinamentos,foi_promovido
9974,Analise,regiao_2,Bacharelado,M,processo seletivo,2,36,5.0,4,1,0,86,0
9577,Operacoes,regiao_26,Mestrado & acima,M,processo seletivo,1,55,5.0,3,0,0,63,0
30611,Tecnologia,regiao_22,Mestrado & acima,M,processo seletivo,1,33,4.0,10,1,0,78,0
20240,Operacoes,regiao_30,Bacharelado,F,outros,1,27,4.0,4,0,0,60,0
21998,Tecnologia,regiao_22,Bacharelado,M,processo seletivo,1,39,3.0,7,0,0,77,0
11508,Analise,regiao_31,Bacharelado,M,outros,1,28,5.0,6,1,0,90,1
64298,Operacoes,regiao_22,Mestrado & acima,F,processo seletivo,1,47,3.0,16,0,0,58,0
47122,Vendas & Marketing,regiao_9,Bacharelado,M,processo seletivo,1,32,3.0,6,0,0,47,0
51742,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,2,29,3.0,6,0,0,49,0
70229,Vendas & Marketing,regiao_28,Mestrado & acima,M,processo seletivo,1,45,5.0,5,1,0,47,0
69337,Operacoes,regiao_13,Mestrado & acima,M,outros,1,49,3.0,19,0,0,61,0
18337,RH,regiao_2,Bacharelado,M,processo seletivo,2,30,3.0,7,0,0,53,0
43500,Tecnologia,regiao_2,Bacharelado,M,processo seletivo,1,31,4.0,8,0,0,81,0
23215,RH,regiao_20,Bacharelado,F,outros,1,29,4.0,3,0,0,51,0
47429,Analise,regiao_4,Bacharelado,M,outros,1,29,3.0,4,1,0,85,0
26142,Operacoes,regiao_3,Bacharelado,M,processo seletivo,1,29,3.0,4,0,0,59,0
45099,Vendas & Marketing,regiao_7,Bacharelado,M,outros,1,33,4.0,2,1,0,47,0
75149,Operacoes,regiao_17,Bacharelado,M,outros,1,36,5.0,5,0,0,60,0
24988,Vendas & Marketing,regiao_2,Bacharelado,M,outros,3,36,2.0,10,0,0,46,0
37694,Operacoes,regiao_6,Bacharelado,F,outros,1,37,4.0,4,1,0,62,0
48632,Compras,regiao_26,Bacharelado,F,outros,1,31,4.0,7,0,0,69,0
44768,Operacoes,regiao_19,Bacharelado,M,outros,2,32,5.0,3,1,0,59,0
27859,Operacoes,regiao_13,Mestrado & acima,M,outros,1,45,3.0,14,1,0,53,1
40117,Vendas & Marketing,regiao_22,Bacharelado,M,processo seletivo,3,27,,1,1,0,48,0
42018,Vendas & Marketing,regiao_26,Bacharelado,M,outros,1,29,2.0,3,0,0,51,0
35333,Operacoes,regiao_2,Bacharelado,M,processo seletivo,1,26,5.0,3,0,0,55,0
72807,Compras,regiao_4,Mestrado & acima,M,outros,1,33,4.0,6,0,0,65,0
67197,Compras,regiao_2,Bacharelado,M,outros,1,45,3.0,15,0,0,69,0
6251,Vendas & Marketing,regiao_24,Bacharelado,M,outros,3,25,1.0,3,0,0,47,0
919,Vendas & Marketing,regiao_31,Bacharelado,M,outros,2,31,1.0,6,0,0,48,0
76148,RH,regiao_7,Mestrado & acima,M,outros,1,35,2.0,7,0,0,48,0
70884,Vendas & Marketing,regiao_32,Bacharelado,M,processo seletivo,1,39,1.0,7,1,0,47,0
64820,Vendas & Marketing,regiao_25,,M,outros,1,24,1.0,2,0,0,47,0
2027,Compras,regiao_12,Bacharelado,F,processo seletivo,1,35,5.0,3,1,0,74,0
69480,Compras,regiao_2,Bacharelado,M,outros,2,60,5.0,14,1,0,70,1
67017,Analise,regiao_31,Mestrado & acima,M,processo seletivo,2,36,3.0,10,0,0,83,0
53141,Vendas & Marketing,regiao_27,Bacharelado,M,processo seletivo,2,31,3.0,5,0,0,52,0
77578,Vendas & Marketing,regiao_7,Mestrado & acima,M,processo seletivo,1,48,4.0,15,0,0,60,1
16862,Tecnologia,regiao_25,Bacharelado,F,outros,1,29,,1,0,0,72,0
23822,Analise,regiao_13,Bacharelado,M,outros,1,36,1.0,4,0,0,84,0
47909,Tecnologia,regiao_2,Bacharelado,M,processo seletivo,2,48,5.0,15,1,0,78,1
44021,Vendas & Marketing,regiao_21,Bacharelado,M,processo seletivo,1,31,1.0,3,0,0,49,0
69444,Operacoes,regiao_28,Mestrado & acima,F,processo seletivo,1,32,3.0,5,0,0,62,0
37817,RH,regiao_13,Bacharelado,F,outros,1,31,4.0,3,0,0,54,0
29336,Tecnologia,regiao_15,Bacharelado,F,processo seletivo,1,30,5.0,3,1,0,79,0
41519,Vendas & Marketing,regiao_2,Mestrado & acima,M,outros,1,43,1.0,13,0,0,49,0
61943,Compras,regiao_2,Abaixo do ensino medio,F,outros,2,24,,1,0,0,70,0
77601,RH,regiao_22,Mestrado & acima,M,outros,1,43,3.0,5,0,0,51,0
62434,Operacoes,regiao_13,Bacharelado,F,outros,1,33,3.0,4,0,0,53,0
15181,Vendas & Marketing,regiao_32,Bacharelado,F,outros,1,36,3.0,5,1,0,50,0
49405,RH,regiao_2,Mestrado & acima,F,processo seletivo,1,53,3.0,3,0,0,48,0
36066,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,1,30,,1,0,0,50,0
21512,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,1,26,1.0,3,1,0,50,0
56691,Tecnologia,regiao_11,Mestrado & acima,M,outros,1,34,4.0,2,0,0,78,0
52847,Tecnologia,regiao_33,Bacharelado,M,processo seletivo,1,31,3.0,4,0,0,82,0
48399,Operacoes,regiao_4,Mestrado & acima,F,outros,1,37,5.0,9,0,0,63,0
23623,Operacoes,regiao_2,Bacharelado,F,outros,1,28,1.0,4,1,0,60,0
59549,Vendas & Marketing,regiao_25,Mestrado & acima,M,outros,1,40,4.0,15,0,0,55,0
40941,Vendas & Marketing,regiao_7,Bacharelado,M,outros,3,48,3.0,19,0,0,51,0
41206,Analise,regiao_2,Bacharelado,M,processo seletivo,1,26,5.0,5,1,0,83,0
38283,Tecnologia,regiao_7,Mestrado & acima,F,processo seletivo,1,35,2.0,9,0,0,76,0
40333,Legal,regiao_27,Bacharelado,M,processo seletivo,1,27,,1,1,0,58,0
35248,Analise,regiao_26,Bacharelado,M,processo seletivo,1,26,3.0,4,0,0,83,0
41172,Financeiro,regiao_7,Bacharelado,F,processo seletivo,1,29,1.0,5,0,0,65,0
21944,Tecnologia,regiao_22,Bacharelado,M,indicacao,1,34,5.0,2,1,0,82,0
72790,Vendas & Marketing,regiao_23,Mestrado & acima,M,outros,1,33,1.0,4,0,0,51,0
37114,RH,regiao_2,Bacharelado,F,outros,1,36,2.0,9,0,0,53,0
8117,Tecnologia,regiao_5,Bacharelado,F,outros,1,28,4.0,3,1,0,79,0
28669,Vendas & Marketing,regiao_23,Bacharelado,M,outros,1,31,4.0,5,1,0,46,0
63618,Operacoes,regiao_13,Bacharelado,M,outros,1,32,5.0,7,0,0,56,0
57547,Compras,regiao_17,Bacharelado,F,processo seletivo,1,32,2.0,5,0,0,73,0
17543,Vendas & Marketing,regiao_32,Bacharelado,F,processo seletivo,1,28,1.0,4,0,0,47,0
38301,Tecnologia,regiao_7,Bacharelado,M,processo seletivo,1,27,4.0,4,1,0,81,0
74250,Vendas & Marketing,regiao_26,Mestrado & acima,M,outros,2,41,3.0,10,0,0,50,0
23466,Operacoes,regiao_22,Bacharelado,M,outros,1,39,3.0,11,0,0,60,0
5008,Operacoes,regiao_31,Mestrado & acima,F,outros,2,39,5.0,6,1,0,55,0
46228,Operacoes,regiao_4,Bacharelado,M,outros,1,30,3.0,7,0,1,57,0
35670,Tecnologia,regiao_27,Mestrado & acima,M,outros,1,35,3.0,10,0,0,78,0
66647,Vendas & Marketing,regiao_31,Bacharelado,M,processo seletivo,1,33,5.0,6,0,0,51,0
28480,Compras,regiao_13,Bacharelado,M,processo seletivo,1,28,3.0,5,0,0,71,0
45694,Operacoes,regiao_22,Mestrado & acima,M,outros,2,36,5.0,8,1,0,63,0
41774,Financeiro,regiao_32,Bacharelado,M,outros,1,31,5.0,3,1,0,63,0
28943,Operacoes,regiao_12,Bacharelado,F,processo seletivo,1,33,3.0,5,1,0,58,0
74563,Tecnologia,regiao_2,Bacharelado,M,outros,1,27,5.0,3,0,0,83,1
32029,Operacoes,regiao_15,,M,processo seletivo,1,37,1.0,4,0,0,62,0
78290,Operacoes,regiao_2,Bacharelado,F,outros,1,52,1.0,7,0,0,60,0
15904,Operacoes,regiao_6,Bacharelado,F,outros,1,30,3.0,6,1,0,64,0
28685,Compras,regiao_22,Mestrado & acima,M,processo seletivo,1,46,4.0,16,0,0,73,0
15508,Analise,regiao_15,,M,outros,1,29,,1,0,0,85,0
19470,Operacoes,regiao_4,Mestrado & acima,F,outros,1,48,2.0,19,1,0,62,0
21050,Compras,regiao_7,Bacharelado,M,outros,2,41,3.0,4,1,0,68,0
36874,Vendas & Marketing,regiao_15,Mestrado & acima,M,outros,1,30,4.0,3,0,0,54,0
41234,Operacoes,regiao_2,Bacharelado,M,processo seletivo,1,33,3.0,7,0,0,62,0
31717,Compras,regiao_17,Bacharelado,F,outros,1,42,5.0,3,0,0,77,1
13135,Analise,regiao_29,Bacharelado,M,outros,1,37,3.0,7,1,0,85,0
72329,Vendas & Marketing,regiao_32,Bacharelado,F,outros,1,30,1.0,3,0,0,52,0
46007,Vendas & Marketing,regiao_2,Bacharelado,M,outros,2,36,2.0,4,0,0,53,0
18434,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,1,44,1.0,15,0,0,49,0
36133,Operacoes,regiao_2,Mestrado & acima,M,outros,2,39,3.0,9,1,0,95,1
29957,Compras,regiao_2,Bacharelado,F,processo seletivo,1,30,4.0,7,0,0,68,0
26449,Compras,regiao_26,Bacharelado,M,outros,2,30,,1,1,0,66,0
34668,Financeiro,regiao_27,Bacharelado,M,processo seletivo,2,28,,1,1,0,58,0
56928,Tecnologia,regiao_24,Bacharelado,F,outros,1,30,2.0,4,0,0,80,0
63385,Compras,regiao_7,Bacharelado,F,processo seletivo,1,38,3.0,8,0,0,68,0
73053,Vendas & Marketing,regiao_13,Mestrado & acima,M,outros,2,47,2.0,7,0,0,50,0
50495,Analise,regiao_22,,M,outros,1,25,,1,0,0,80,0
44569,Compras,regiao_17,Bacharelado,F,outros,1,36,2.0,8,0,0,86,1
13534,Tecnologia,regiao_29,Bacharelado,F,processo seletivo,1,33,3.0,2,0,0,77,0
44882,Analise,regiao_15,Mestrado & acima,M,outros,1,36,1.0,7,0,0,88,0
36148,Operacoes,regiao_19,Bacharelado,M,outros,3,42,5.0,11,1,0,56,0
41791,Tecnologia,regiao_22,Bacharelado,M,processo seletivo,1,27,3.0,4,1,0,78,1
72544,Operacoes,regiao_16,Bacharelado,M,outros,1,25,,1,0,0,60,0
23161,Compras,regiao_13,Mestrado & acima,M,processo seletivo,2,38,5.0,9,1,0,71,0
30077,Vendas & Marketing,regiao_7,Bacharelado,M,outros,2,40,5.0,6,1,0,45,0
18040,Tecnologia,regiao_32,Bacharelado,F,outros,1,26,,1,1,0,77,0
50451,Compras,regiao_2,Mestrado & acima,F,indicacao,1,33,5.0,3,0,0,85,1
66162,Legal,regiao_2,Abaixo do ensino medio,M,outros,1,28,5.0,2,0,0,59,0
41495,Compras,regiao_2,Bacharelado,F,outros,3,37,3.0,3,0,0,74,0
4215,Vendas & Marketing,regiao_5,Bacharelado,M,outros,1,36,5.0,7,1,0,44,0
42294,Operacoes,regiao_16,Bacharelado,M,outros,1,32,3.0,5,0,0,57,0
13138,Financeiro,regiao_2,Bacharelado,M,processo seletivo,1,30,,1,0,0,61,0
21558,Operacoes,regiao_2,Mestrado & acima,F,processo seletivo,1,42,4.0,12,0,0,59,0
67504,Vendas & Marketing,regiao_22,Bacharelado,M,outros,1,45,3.0,3,0,0,54,0
21367,Compras,regiao_22,Bacharelado,F,processo seletivo,1,25,5.0,1,1,0,67,0
65741,Vendas & Marketing,regiao_25,Mestrado & acima,M,outros,1,34,4.0,3,1,0,51,0
8192,Vendas & Marketing,regiao_2,,M,outros,1,23,,1,0,0,50,0
1754,Vendas & Marketing,regiao_7,Bacharelado,M,processo seletivo,1,44,5.0,17,0,0,64,1
19884,Vendas & Marketing,regiao_2,,F,outros,1,35,4.0,9,0,0,50,0
15604,Financeiro,regiao_22,Bacharelado,M,outros,2,35,5.0,9,1,0,62,0
55748,Analise,regiao_15,Bacharelado,M,processo seletivo,1,38,3.0,8,1,0,84,0
2558,Analise,regiao_6,Bacharelado,M,processo seletivo,1,27,5.0,5,1,0,82,0
75976,Vendas & Marketing,regiao_28,Mestrado & acima,M,outros,1,35,1.0,3,1,0,48,0
68992,Analise,regiao_25,Bacharelado,M,outros,1,30,,1,0,0,86,0
74740,Compras,regiao_10,Mestrado & acima,M,outros,1,35,5.0,3,1,0,73,0
43693,Vendas & Marketing,regiao_13,,M,outros,1,26,5.0,3,0,0,49,0
44467,Compras,regiao_22,Bacharelado,F,outros,1,27,1.0,3,0,0,69,0
46210,Operacoes,regiao_29,Mestrado & acima,F,outros,1,35,3.0,4,0,0,59,0
2269,Analise,regiao_13,Bacharelado,M,processo seletivo,2,30,3.0,5,0,0,83,0
14451,Vendas & Marketing,regiao_23,Mestrado & acima,F,processo seletivo,1,33,3.0,4,0,0,51,0
68895,Analise,regiao_28,Mestrado & acima,M,outros,1,37,2.0,7,0,0,82,1
240,Compras,regiao_2,Mestrado & acima,F,outros,3,51,5.0,11,0,0,67,0
49303,Operacoes,regiao_26,Bacharelado,M,outros,1,25,4.0,2,0,0,58,0
65590,Financeiro,regiao_8,Bacharelado,M,processo seletivo,1,27,5.0,3,1,0,97,1
45214,Compras,regiao_2,Bacharelado,F,outros,2,25,4.0,2,0,0,73,0
74826,Vendas & Marketing,regiao_2,Mestrado & acima,M,outros,1,42,3.0,9,1,0,52,0
10876,Tecnologia,regiao_31,Bacharelado,F,outros,1,30,3.0,4,0,0,79,0
3642,Vendas & Marketing,regiao_22,Bacharelado,M,outros,2,26,3.0,3,0,0,67,1
78173,Vendas & Marketing,regiao_22,Mestrado & acima,F,outros,1,31,3.0,4,0,0,50,0
73926,RH,regiao_2,Mestrado & acima,F,processo seletivo,1,46,1.0,7,0,0,52,0
10793,Operacoes,regiao_7,Bacharelado,M,processo seletivo,1,32,3.0,6,1,0,57,0
18715,Operacoes,regiao_4,Bacharelado,M,outros,1,35,4.0,5,1,0,61,0
48607,Operacoes,regiao_6,Bacharelado,F,processo seletivo,1,32,4.0,3,0,0,62,0
18803,Financeiro,regiao_13,Bacharelado,M,processo seletivo,1,24,5.0,3,1,0,62,1
52213,Financeiro,regiao_7,Abaixo do ensino medio,M,outros,1,26,3.0,2,0,0,55,0
75821,RH,regiao_32,Bacharelado,F,processo seletivo,1,29,2.0,6,0,0,43,0
23114,Operacoes,regiao_31,Mestrado & acima,F,processo seletivo,1,37,4.0,2,0,0,62,0
12279,Vendas & Marketing,regiao_2,Mestrado & acima,F,outros,1,45,3.0,15,0,0,51,0
52555,Tecnologia,regiao_11,Bacharelado,F,processo seletivo,1,32,3.0,4,0,0,79,0
60588,Vendas & Marketing,regiao_2,Bacharelado,M,processo seletivo,1,38,5.0,9,1,0,87,1
1328,Compras,regiao_16,Bacharelado,F,processo seletivo,3,32,3.0,8,0,0,72,0
48206,RH,regiao_7,Bacharelado,M,outros,1,32,4.0,3,0,0,43,0
46791,Compras,regiao_17,Bacharelado,M,processo seletivo,1,53,3.0,13,0,0,70,0
47436,Tecnologia,regiao_13,Bacharelado,M,processo seletivo,1,25,1.0,2,0,0,81,0
56887,Analise,regiao_31,Bacharelado,M,processo seletivo,1,33,1.0,8,0,0,87,0
71579,Tecnologia,regiao_2,Mestrado & acima,M,processo seletivo,1,31,2.0,3,0,0,83,0
45390,Operacoes,regiao_3,Mestrado & acima,M,outros,1,37,5.0,13,0,0,60,0
14891,Operacoes,regiao_23,Bacharelado,M,outros,1,32,5.0,7,1,0,55,0
51329,Operacoes,regiao_4,Mestrado & acima,F,outros,1,39,5.0,10,0,0,59,0
72854,Operacoes,regiao_26,Bacharelado,M,processo seletivo,1,35,5.0,5,0,0,60,0
62395,Tecnologia,regiao_33,Bacharelado,M,outros,1,26,,1,0,0,86,0
64867,Compras,regiao_2,Bacharelado,M,outros,2,24,,1,1,0,69,0
32852,Operacoes,regiao_32,Bacharelado,F,outros,1,27,3.0,2,1,0,58,0
13057,Vendas & Marketing,regiao_7,Mestrado & acima,M,processo seletivo,2,41,5.0,10,0,0,48,0
11018,Tecnologia,regiao_7,Bacharelado,M,outros,4,27,4.0,3,0,0,81,0
75551,Compras,regiao_2,Bacharelado,M,outros,1,32,3.0,7,1,0,72,0
32188,RH,regiao_2,Mestrado & acima,M,processo seletivo,1,46,4.0,18,0,0,54,0
46649,Compras,regiao_2,Bacharelado,M,outros,2,48,5.0,5,1,0,68,0
42337,Vendas & Marketing,regiao_13,Mestrado & acima,M,processo seletivo,1,31,3.0,2,0,0,53,0
74185,Operacoes,regiao_32,Bacharelado,M,processo seletivo,1,30,3.0,5,1,1,56,1
31815,Tecnologia,regiao_22,Mestrado & acima,M,outros,1,31,,1,0,0,75,0
20762,Compras,regiao_2,Bacharelado,M,processo seletivo,1,32,4.0,3,1,0,68,0
11384,Vendas & Marketing,regiao_2,Mestrado & acima,F,outros,1,32,5.0,6,0,0,53,0
60806,Tecnologia,regiao_5,Bacharelado,F,processo seletivo,1,34,4.0,7,0,0,81,0
47107,Operacoes,regiao_32,Bacharelado,F,processo seletivo,1,37,4.0,10,1,0,63,0
60666,Analise,regiao_31,Bacharelado,M,outros,1,26,3.0,2,0,0,86,0
72392,Legal,regiao_2,Bacharelado,M,processo seletivo,1,31,4.0,2,1,0,61,0
40510,Operacoes,regiao_29,Mestrado & acima,F,processo seletivo,1,37,3.0,9,0,0,57,0
68109,RH,regiao_2,Abaixo do ensino medio,M,processo seletivo,1,22,,1,1,0,48,0
57432,Tecnologia,regiao_22,Bacharelado,M,indicacao,2,27,,1,0,0,83,0
19711,Operacoes,regiao_22,Bacharelado,M,processo seletivo,1,36,3.0,10,1,0,61,0
10994,Operacoes,regiao_16,Mestrado & acima,F,outros,1,40,3.0,11,1,0,56,0
4463,Tecnologia,regiao_26,Bacharelado,M,processo seletivo,3,28,3.0,2,0,0,78,0
49702,Vendas & Marketing,regiao_7,Bacharelado,M,processo seletivo,1,53,3.0,17,0,0,54,0
29874,Vendas & Marketing,regiao_7,Mestrado & acima,M,outros,2,45,5.0,16,1,0,49,0
66374,Vendas & Marketing,regiao_26,Bacharelado,M,outros,1,30,4.0,6,0,0,52,0
55365,Operacoes,regiao_8,Bacharelado,M,processo seletivo,1,31,3.0,2,1,0,62,0
68585,RH,regiao_7,Bacharelado,F,outros,1,28,1.0,6,0,0,47,0
44270,Operacoes,regiao_27,Mestrado & acima,F,outros,1,43,3.0,5,0,0,62,0
19222,Vendas & Marketing,regiao_30,Bacharelado,M,processo seletivo,2,34,2.0,2,0,0,48,0
9663,RH,regiao_20,Bacharelado,F,outros,1,28,3.0,2,0,0,47,0
28043,Vendas & Marketing,regiao_22,Bacharelado,M,outros,4,33,1.0,4,0,0,49,0
32923,Analise,regiao_31,Mestrado & acima,M,processo seletivo,1,40,3.0,5,0,0,87,0
8109,Financeiro,regiao_2,Bacharelado,F,outros,2,35,5.0,4,1,0,61,0
44547,Operacoes,regiao_2,Bacharelado,F,outros,1,36,3.0,3,0,0,62,0
19482,Analise,regiao_26,Bacharelado,M,processo seletivo,1,31,1.0,7,0,0,84,0
42468,Tecnologia,regiao_15,Bacharelado,M,outros,1,37,3.0,5,0,0,80,0
22636,Tecnologia,regiao_7,Mestrado & acima,M,outros,1,43,2.0,3,0,0,78,0
19614,Financeiro,regiao_2,Bacharelado,F,outros,1,37,4.0,2,0,0,59,0
49866,Vendas & Marketing,regiao_2,Mestrado & acima,M,outros,1,31,3.0,6,1,0,95,1
63778,Operacoes,regiao_19,Bacharelado,F,processo seletivo,1,32,3.0,6,0,0,52,0
38313,Tecnologia,regiao_17,Bacharelado,M,outros,1,31,5.0,6,1,0,80,1
75048,Legal,regiao_12,Bacharelado,M,processo seletivo,1,25,,1,1,0,57,0
24819,Compras,regiao_2,Bacharelado,M,processo seletivo,1,34,5.0,5,1,0,74,0
77187,Operacoes,regiao_11,Bacharelado,M,outros,1,38,1.0,7,0,0,61,0
468,Operacoes,regiao_2,Abaixo do ensino medio,M,outros,1,24,3.0,2,0,0,60,0
38681,Vendas & Marketing,regiao_31,Mestrado & acima,M,outros,3,41,3.0,5,0,0,46,0
36299,Analise,regiao_19,Bacharelado,M,outros,1,33,5.0,7,1,0,86,0
10439,Vendas & Marketing,regiao_27,Bacharelado,M,processo seletivo,1,30,4.0,5,0,0,53,0
52603,Operacoes,regiao_3,Bacharelado,M,outros,1,28,5.0,5,0,0,60,0
31981,Tecnologia,regiao_16,Bacharelado,M,outros,1,36,4.0,9,1,0,77,0
20147,Operacoes,regiao_2,Mestrado & acima,F,processo seletivo,1,43,3.0,10,0,0,56,0
46754,Tecnologia,regiao_28,Mestrado & acima,M,outros,1,32,4.0,7,1,0,80,0
26194,Tecnologia,regiao_2,Bacharelado,M,processo seletivo,1,50,3.0,23,0,0,83,0
39459,Vendas & Marketing,regiao_7,Bacharelado,M,outros,1,36,4.0,7,1,0,50,0
35145,RH,regiao_22,Bacharelado,M,outros,1,25,,1,1,0,52,0
25773,Analise,regiao_26,Mestrado & acima,M,outros,1,44,3.0,5,0,0,87,0
43495,Compras,regiao_28,Bacharelado,F,outros,1,27,3.0,2,0,0,70,0
4553,Tecnologia,regiao_2,Bacharelado,M,outros,1,29,3.0,4,1,0,83,0
2344,Compras,regiao_22,Mestrado & acima,F,outros,1,32,2.0,3,0,0,68,0
3828,Tecnologia,regiao_22,Bacharelado,M,processo seletivo,1,30,3.0,6,1,0,79,0
45104,Vendas & Marketing,regiao_22,Bacharelado,M,outros,1,24,,1,1,0,49,0
8034,RH,regiao_15,Bacharelado,F,processo seletivo,1,28,5.0,6,1,0,48,0
44343,Financeiro,regiao_22,Mestrado & acima,M,outros,1,35,2.0,7,0,0,56,0
5037,RH,regiao_15,Bacharelado,F,processo seletivo,1,36,5.0,7,1,0,48,1
7243,Financeiro,regiao_2,Mestrado & acima,F,outros,1,35,3.0,8,1,0,58,0
19022,Tecnologia,regiao_7,Bacharelado,M,processo seletivo,2,30,2.0,2,0,0,79,0
16725,Operacoes,regiao_6,Mestrado & acima,F,processo seletivo,1,45,2.0,6,0,0,65,0
74723,Vendas & Marketing,regiao_1,Bacharelado,M,outros,2,36,1.0,3,0,0,51,0
52809,Vendas & Marketing,regiao_10,,M,processo seletivo,1,33,3.0,9,0,0,50,0
18044,Operacoes,regiao_6,Bacharelado,M,processo seletivo,1,30,,1,0,0,60,0
65034,Analise,regiao_2,Mestrado & acima,M,outros,1,37,1.0,5,1,0,87,0
24969,Compras,regiao_2,Bacharelado,F,processo seletivo,1,33,4.0,5,0,0,69,0
33657,Operacoes,regiao_11,Bacharelado,F,processo seletivo,1,34,3.0,4,1,0,62,0
38703,Vendas & Marketing,regiao_31,Bacharelado,M,processo seletivo,1,27,,1,0,0,51,0
44942,Operacoes,regiao_27,Bacharelado,M,processo seletivo,1,40,4.0,10,0,0,60,0
65461,Vendas & Marketing,regiao_31,Bacharelado,M,outros,1,26,4.0,6,1,0,49,0
26593,Operacoes,regiao_12,Bacharelado,F,processo seletivo,2,30,,1,1,0,57,1
70542,Operacoes,regiao_30,Bacharelado,M,processo seletivo,1,26,3.0,5,0,0,60,0
49395,Vendas & Marketing,regiao_20,Bacharelado,M,outros,1,34,4.0,7,0,0,52,0
41105,Operacoes,regiao_2,Bacharelado,F,processo seletivo,1,56,2.0,11,0,0,57,0
60217,Vendas & Marketing,regiao_2,Mestrado & acima,F,processo seletivo,1,40,5.0,2,1,0,50,0
40888,Analise,regiao_5,Mestrado & acima,M,outros,1,37,4.0,8,0,0,86,0
74606,Financeiro,regiao_4,Mestrado & acima,M,processo seletivo,1,41,3.0,6,0,0,61,0
50762,Pesquisa & Desenvolvimento,regiao_28,Mestrado & acima,M,outros,1,39,5.0,2,1,0,81,0
62621,Vendas & Marketing,regiao_20,Bacharelado,M,outros,1,28,5.0,3,0,0,46,0
43350,Compras,regiao_7,Mestrado & acima,F,outros,1,32,2.0,8,0,0,68,0
64680,Vendas & Marketing,regiao_26,Bacharelado,M,outros,1,45,5.0,4,0,0,50,0
66413,Vendas & Marketing,regiao_25,,M,outros,1,30,4.0,3,0,0,49,0
55844,Compras,regiao_2,Bacharelado,M,processo seletivo,1,42,5.0,11,0,0,72,0
54247,Vendas & Marketing,regiao_11,Bacharelado,M,processo seletivo,1,30,2.0,3,1,0,49,0
62017,RH,regiao_2,Bacharelado,M,outros,1,30,,1,0,0,49,0
32594,Vendas & Marketing,regiao_10,Mestrado & acima,M,outros,1,43,1.0,13,0,0,49,0
47707,Vendas & Marketing,regiao_7,Bacharelado,M,outros,2,26,4.0,3,1,0,46,1
34289,Compras,regiao_2,Bacharelado,M,processo seletivo,1,36,5.0,3,1,0,66,0
19103,Vendas & Marketing,regiao_22,Bacharelado,M,outros,3,28,3.0,6,1,0,49,0
58350,Operacoes,regiao_22,Bacharelado,F,outros,1,38,3.0,5,0,0,57,0
22954,Vendas & Marketing,regiao_32,Bacharelado,M,outros,3,35,2.0,6,0,0,50,0
78016,Vendas & Marketing,regiao_8,Bacharelado,M,outros,1,33,3.0,5,1,0,47,0
22340,Vendas & Marketing,regiao_25,Bacharelado,M,processo seletivo,1,29,5.0,4,1,0,47,0
52789,Vendas & Marketing,regiao_26,Bacharelado,M,processo seletivo,1,35,5.0,10,1,0,50,0
77627,Analise,regiao_5,Bacharelado,M,processo seletivo,1,39,3.0,8,0,0,82,0
53281,Vendas & Marketing,regiao_26,Bacharelado,M,processo seletivo,1,59,4.0,29,0,0,48,0
75670,Operacoes,regiao_2,Mestrado & acima,M,processo seletivo,1,43,4.0,3,0,0,56,0
33624,Vendas & Marketing,regiao_26,Mestrado & acima,M,processo seletivo,1,35,1.0,8,0,0,54,0
31375,Tecnologia,regiao_28,Mestrado & acima,M,outros,1,33,2.0,4,1,0,91,1
13216,Vendas & Marketing,regiao_26,Bacharelado,M,processo seletivo,1,34,4.0,6,0,0,47,0
10303,Vendas & Marketing,regiao_2,Mestrado & acima,M,indicacao,1,38,5.0,8,0,0,47,0
30257,Pesquisa & Desenvolvimento,regiao_2,Bacharelado,M,outros,2,48,4.0,20,0,0,86,0
47882,Vendas & Marketing,regiao_2,Mestrado & acima,M,indicacao,1,38,5.0,2,1,0,50,1
33811,Operacoes,regiao_22,Bacharelado,M,outros,1,51,4.0,12,1,0,64,0
37506,Vendas & Marketing,regiao_5,Bacharelado,M,outros,1,34,4.0,7,0,0,52,0
75443,Vendas & Marketing,regiao_31,Mestrado & acima,F,outros,1,43,5.0,6,1,0,48,0
61714,Vendas & Marketing,regiao_9,Bacharelado,M,processo seletivo,1,24,,1,0,0,48,0
4642,Analise,regiao_31,Bacharelado,M,outros,2,29,5.0,4,0,0,89,0
28584,Vendas & Marketing,regiao_20,Bacharelado,M,processo seletivo,1,27,5.0,2,0,0,49,0
14991,Tecnologia,regiao_22,Bacharelado,M,outros,1,23,4.0,2,0,0,80,0
62578,Analise,regiao_26,,M,processo seletivo,1,32,3.0,5,1,0,81,0
56207,Operacoes,regiao_4,Mestrado & acima,F,processo seletivo,1,38,3.0,9,0,0,64,0
53162,Tecnologia,regiao_15,Bacharelado,M,processo seletivo,1,38,5.0,7,1,0,79,1
25323,Compras,regiao_15,Bacharelado,F,outros,1,30,3.0,5,1,0,66,0
24150,Operacoes,regiao_2,Bacharelado,M,processo seletivo,1,42,3.0,12,0,0,58,0
